route_id,service_id,shape_id,trip_id,trip_headsign,trip_short_name,direction_id
4-L5,23_LAV,4-L5-A-7,23-L5-15-1-071200,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-12-1-071200,Université,,1
4-L5,23_LAV,4-L5-R-2,23-L5-7-1-071600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-071800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-A-3,23-L5-40-1-071900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-14-1-072100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-16-1-072300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-4-1-072600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-6-1-072900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-9-1-073300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-073500,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-074000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-5-1-074200,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-13-1-074700,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-074900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-3-1-075400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-2-1-075600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-15-1-080000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-12-1-080100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-080500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-7-1-080600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-16-1-081000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-14-1-081100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-6-1-081500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-4-1-081600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-082100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-9-1-082300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-5-1-082900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-083000,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-083600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-13-1-083800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-12-1-084400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-3-1-084700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-7-1-085200,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-085600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-14-1-090000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-16-1-090400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-4-1-090800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-091200,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-091600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-5-1-092000,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-13-1-092300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-092900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-3-1-093200,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-7-1-093800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-094000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-14-1-094600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-16-1-094800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-4-1-095400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-095700,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-100200,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-5-1-100500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-13-1-101000,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-101300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-3-1-101800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-7-1-102100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-102600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-14-1-102900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-16-1-103400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-4-1-103700,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-104200,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-104500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-5-1-104900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-13-1-105300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-105700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-3-1-110100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-7-1-110500,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-110800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-14-1-111300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-16-1-111500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-4-1-112100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-112300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-112900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-5-1-113200,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-13-1-113700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-114100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-3-1-114500,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-7-1-114900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-115300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-14-1-115700,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-16-1-120100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-4-1-120500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-120900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-121300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-5-1-121800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-13-1-122100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-122700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-3-1-122900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-7-1-123500,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-123800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-14-1-124300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-16-1-124600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-4-1-125100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-125500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-130000,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-5-1-130300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-13-1-130800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-131100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-3-1-131600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-7-1-131900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-132600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-14-1-132800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-16-1-133400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-4-1-133600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-134300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-134400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-5-1-135100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-13-1-135300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-135900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-3-1-140200,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-7-1-140700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-141000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-14-1-141600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-16-1-141800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-4-1-142400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-142600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-143200,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-5-1-143400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-13-1-144000,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-144200,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-3-1-144900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-7-1-145000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-145700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-14-1-145800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-16-1-150500,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-4-1-150600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-151300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-151400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-5-1-152100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-13-1-152200,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-152900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-3-1-153100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-7-1-153700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-153900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-14-1-154300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-16-1-154800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-4-1-155100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-155700,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-155900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-5-1-160500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-13-1-160600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-A-7,23-L5-2-1-161300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-161300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-3-1-162100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-7-1-162100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-162800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-14-1-162800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-16-1-163400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-6-1-163400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-9-1-164000,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-4-1-164000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-164600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-164700,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-5-1-165300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-13-1-165400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-12-1-165900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-2-1-170100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-170400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-3-1-170800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-7-1-171100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-171500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-14-1-171800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-16-1-172300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-6-1-172400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-A-7,23-L5-4-1-173000,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-9-1-173100,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-173600,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-173800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-13-1-174300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-5-1-174500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-2-1-175100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-12-1-175200,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-3-1-175800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-175900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-180500,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-7-1-180600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-16-1-181300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-6-1-181300,Université,,1
4-L5,23_LAV,4-L5-R-2,23-L5-4-1-182000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-9-1-182100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-182700,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-182800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-13-1-183400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-12-1-183800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-2-1-184200,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-184800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-185300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-6-1-190100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-16-1-190300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-191400,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-191400,Université,,1
4-L5,23_LAV,4-L5-R-2,23-L5-12-1-192500,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-2-1-192700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-193800,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-194100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-195400,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-8-1-200100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-2-1-201000,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-202100,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-202600,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-11-1-204200,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-8-1-204600,Université,,1
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-210900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-211300,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-11-1-213300,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-214900,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-215900,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-223700,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-223700,Université,,1
4-L5,23_LAV,4-L5-R-2,23-L5-1-1-231700,Université,,1
4-L5,23_LAV,4-L5-A-7,23-L5-10-1-231800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-A-7,23-L5-1-1-235800,TALANT Dullin,,0
4-L5,23_LAV,4-L5-R-2,23-L5-10-1-240300,Université,,1
4-L6,20_LAV,4-L6-A-20,20-L6-1-1-050900,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-2-1-051700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-3-1-053500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-1-1-054700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-2-1-060400,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-3-1-061300,LONGVIC,,1
4-L6,20_LAV,4-L6-R-21,20-L6-4-1-062700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-1-1-062700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-5-1-063800,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-6-1-063800,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-2-1-064500,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-8-1-064800,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-7-1-065100,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-3-1-065400,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-9-1-065800,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-10-1-070100,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-1-1-070700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-4-1-070800,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-11-1-071400,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-12-1-071500,Toison d'Or,,0
4-L6,20_LAV,4-L6-A-20,20-L6-5-1-072100,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-6-1-072200,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-2-1-072900,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-8-1-073000,LONGVIC,,1
4-L6,20_LAV,4-L6-R-21,20-L6-3-1-073800,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-7-1-073800,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-10-1-074600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-9-1-074600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-13-1-075300,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-1-1-075500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-4-1-080100,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-11-1-080400,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-12-1-081000,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-6-1-081200,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-5-1-081900,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-8-1-082100,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-2-1-082500,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-3-1-082900,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-7-1-083300,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-10-1-083900,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-9-1-084300,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-13-1-084700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-1-1-085400,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-4-1-085700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-6-1-090600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-12-1-090600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-8-1-091600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-5-1-091600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-3-1-092600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-7-1-092700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-13-1-093600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-9-1-093600,Toison d'Or,,0
4-L6,20_LAV,4-L6-A-20,20-L6-1-1-094500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-4-1-094600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-6-1-095500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-12-1-095600,LONGVIC,,1
4-L6,20_LAV,4-L6-R-21,20-L6-5-1-100600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-8-1-100600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-7-1-101600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-3-1-101600,Toison d'Or,,0
4-L6,20_LAV,4-L6-A-20,20-L6-13-1-102500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-9-1-102600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-4-1-103500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-1-1-103600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-12-1-104500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-6-1-104600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-5-1-105500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-8-1-105600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-7-1-110500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-3-1-110700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-9-1-111500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-13-1-111700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-1-1-112500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-4-1-112700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-6-1-113500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-12-1-113700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-8-1-114500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-5-1-114700,LONGVIC,,1
4-L6,20_LAV,4-L6-R-21,20-L6-7-1-115600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-3-1-115600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-9-1-120500,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-13-1-120600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-1-1-121600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-4-1-121600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-6-1-122500,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-12-1-122600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-8-1-123600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-5-1-123600,Toison d'Or,,0
4-L6,20_LAV,4-L6-A-20,20-L6-7-1-124500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-3-1-124700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-9-1-125500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-13-1-125700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-1-1-130500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-4-1-130600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-6-1-131500,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-12-1-131600,LONGVIC,,1
4-L6,20_LAV,4-L6-R-21,20-L6-5-1-132600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-8-1-132600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-7-1-133600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-3-1-133700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-9-1-134400,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-13-1-134800,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-1-1-135400,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-4-1-135700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-6-1-140500,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-12-1-140700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-8-1-141700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-5-1-141700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-3-1-142700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-7-1-142700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-13-1-143600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-9-1-143600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-4-1-144600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-1-1-144600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-12-1-145500,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-6-1-145600,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-5-1-150600,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-8-1-150700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-7-1-151700,LONGVIC,,1
4-L6,20_LAV,4-L6-A-20,20-L6-3-1-151700,Toison d'Or,,0
4-L6,20_LAV,4-L6-A-20,20-L6-13-1-152700,Toison d'Or,,0
4-L6,20_LAV,4-L6-R-21,20-L6-9-1-152800,LONGVIC,,1
4-L6,20_LAV,4-L6-R-21,20-L6-1-1-153700,LONGVIC,,1
